text_id,post_text,sentiment_label,topic_category
TXT_08006,@user @user if you don't know why people hate Tony Blair maybe wonder if you're in the right party? Writing for the Sun don't help,Negative,Community_Discussion
TXT_08008,"""It's only right to the victim/family, responsible driving: Caitlyn Jenner May Face Manslaughter Charge in Fatal Crash",Negative,Technical_Issues
TXT_08009,Who's going to be our penalty taker next season? I'd go for Vermalen or Cazorla 3rd choice Podolski #Arsenal #AFC,Neutral,Community_Discussion
TXT_08012,Just got Madonna tickets for the 2nd night at MSG for myself and  Matthew Carl-Brucker Toles.....  which means 4...,Positive,Community_Discussion
TXT_08016,Sorry but on September 12 I will be watching the Oklahoma Tennessee game not Floyd Mayweather hugging someone for an hour.,Negative,Community_Discussion
TXT_08018,TV fundraiser 4 Sandy Friday night. During Katrina telethon Kanye said Bush was killing black people...doubt we\u2019ll hear opposite about Obama,Negative,Community_Discussion
TXT_08020,"""Paul Dunne shares TheOpen lead after 54 holes. If it holds, would be 1st amateur to do so since Bobby Jones (1927).",Neutral,Community_Discussion
TXT_08022,@user he's a has been. One season wonder like Kane. He'll be gone come the end of the season when Chelsea finish 6th again.,Negative,Community_Discussion
TXT_08029,"""Eden Hazard on the bench for the Blues ahead of United saturday, no English team has ever won in Donetsk""",Neutral,Community_Discussion
TXT_08032,Ben Sollee with Luke and Jordan lit up the Cactus Cafe last night. Can't wait to see them gsdm tomorrow.,Positive,Community_Discussion
TXT_08033,3rd week of CFB rankings done.. I want to know what you guys like/dislike about them. What should I add? Any other comments? Email/Tweet me!,Neutral,Community_Discussion
TXT_08038,@user son I saw a house last night was 1.9 mil behind hella trees that looked like the palace from Aladdin no bullshit lol,Neutral,Community_Discussion
TXT_08040,Photo: Someone fired a few shots in the 1400 block of Pollock Street on Wednesday night. Lexus took a...,Negative,Community_Discussion
TXT_08042,Misinterpreting Mariah Carey lyrics. Apparently she wants to fly a family into the sun and something about tachyon beams. Star Trek fan ?,Negative,Technical_Issues
TXT_08044,@user lmao i sat here for five minutes like what the fuck did i do to courtney???? Ha damn........ -__-,Negative,Community_Discussion
TXT_08046,Mansbridge interview with Trudeau may not have been a classic but I did find Justin believable. And I dont feel like I need a shower #elxn42,Neutral,Community_Discussion
TXT_08047,Steve Jobs Film Bombs At the Box Office: Director Bizarrely Blames David Bowie: The Steve Jobs biopic may have...,Negative,Community_Discussion
TXT_08059,Anderson Silva better fuck up Yushin Okami tonight.,Positive,Community_Discussion
TXT_08065,@user @user And just wait for the BBC partnership to kick in. May as well rename Eastern Tory Policies now,Negative,Community_Discussion
TXT_08066,All my friends are going to the Sam Smith concert tomorrow and I got offered a ticket but ya girl ain't got $145 so I'm maddddd,Negative,Community_Discussion
TXT_08069,"I have to decide am I going to go to a Madonna concert on Saturday. Could be interesting. That's gotta be a 3-4 hour show, right?",Positive,Community_Discussion
TXT_08077,@user That may be a function of total aircraft weight at take off at the higher altitude in Tehran. Boo Iran. Boo ISIS. Boo Evil,Negative,Community_Discussion
TXT_08082,"""FRANK GIFFORD, the football star turned longtime broadcaster, died SUNDAY of natural causes at his CONNECTICUT...",Neutral,Community_Discussion
TXT_08087,@user Harvey and Shawn have put me on the no access list along with Bo and Carl Pelini. Otherwise I'd be there tomorrow.,Negative,Community_Discussion
TXT_08095,[EVENT] KPOP FUN RUN - AFTER PARTY September 5 | Quirino Grandstand Gates open at 4pm  Experience the OUTDOOR...,Positive,Feature_Feedback
TXT_08098,"@user @user U sound like the hated ""smartset"" now? Is #KimDavis the 1st to ignore unlawful ruling from SCOTUS in history?",Negative,Community_Discussion
TXT_08099,@user The tour dates got updated! Fox Theatre on the 24th or the 26th? I don\u2019t want to fuck this up.,Negative,Technical_Issues
TXT_08104,this nigga @user just hit a full court one handed shot with brook lopez...smh\u002c 21st birthday shit,Negative,Community_Discussion
TXT_08105,Does PSPlus automatically push save game data to the cloud? I think my PS4 may have died?? Hoping I didn't lose my MGSVTPO save data..,Negative,Community_Discussion
TXT_08109,Big Brother was annoying to watch tonight. They all decided to keep an obviously strong opponent over a weak one??? C'mon..,Negative,Community_Discussion
TXT_08110,Turns out watching the Kurt Cobain doco when feeling edgy on an oppressively rainy Sunday wasn't a great choice. Someone bring kittens.,Negative,Community_Discussion
TXT_08114,Tomorrow Cacao is being delivered along with Star Wars little Golden Books and I get to finally play Armello on PS4! Is it Tuesday yet?,Positive,Community_Discussion
TXT_08116,@user it's on Sunday huh? Do you know what time? Nia forgot lol,Neutral,Community_Discussion
TXT_08124,"""This @user fine thing sounds like the ejection rule in CFB. Yes the ejection may be called back, but hey, you still get the penalty!""",Negative,Community_Discussion
TXT_08128,@user that\u2019s shit :(  Banff would be better aswell! Still going out in Keith on the 3rd? X,Negative,Account_Security
TXT_08129,It was a nice experience sharing some insights on Peace n notably the Boko Haram story with young men and women last Wednesday in Cameroon.,Positive,Community_Discussion
TXT_08139,Fuck a Saturday class I just wanna go home and play with our squirrel and watch Jurassic Park,Negative,Feature_Feedback
TXT_08143,This was bozo Trump's moronic Charlie Hebdo tweet from back in January - not about last night's atrocity.,Negative,Community_Discussion
TXT_08145,The thought that Frank Ocean's album may be done and that he's just sitting on it to fuck with us... Ugh.,Negative,Community_Discussion
TXT_08147,"""Pattaya Mail: SONGKHLA, Dec 16 - Hotels in Hat Yai, the business center of this southern province, have been ful...",Neutral,Community_Discussion
TXT_08148,@user @user @user Bias is prevalent at all levels. You don't want 2 find yourself on the Bubble on Selection Sunday #NCAA,Negative,Community_Discussion
TXT_08158,Snow White and the Huntsman director Rupert Sanders may direct Tom Cruise in Van Helsing,Neutral,Feature_Feedback
TXT_08160,Barely going to sleep after watching #dexter all evening! I love this show!,Positive,Community_Discussion
TXT_08162,"I have to decide am I going to go to a Madonna concert on Saturday. Could be interesting. That's gotta be a 3-4 hour show, right?",Positive,Community_Discussion
TXT_08164,"""Charlie Rose with Bill Joy; Daniel Barenboim (March 13, 2000): Bill Joy, chief scientist at Sun Microsystems, di...",Neutral,Community_Discussion
TXT_08166,@user im curious\u002c do students of #NYUSCPS qualify for the ticketed code to the Richie Hawtin & Loco Dice lectue on the 3rd of nov?,Neutral,Community_Discussion
TXT_08167,"@user haha """"the thing is good sir, tomorrow Caitlyn Jenner will be a woman, but you will still be an idiot.""""",Negative,Community_Discussion
TXT_08173,@user @user Seth Rollins great match with Neville on Monday night raw very entertaining match,Positive,Community_Discussion
TXT_08176,@user I got myself Alli Simpson shoes you'll see them on Wed-Nes-Day ((but srsly I did oMG)),Positive,Community_Discussion
TXT_08190,Rousey obliterated Correia on Saturday! Is she the most dominant @user fighter ever? #ufc190 #RondaRousey,Positive,Community_Discussion
TXT_08191,@user @user  Obama will continue to flood America with Muslims. It may be too late to stop the fall of America,Negative,Community_Discussion
TXT_08203,"""Rahul Gandhi's inaugural address at the 31st Plenary Session of INTUC, today, at Talkatora Stadium. #RGwithWorkers",Neutral,Community_Discussion
TXT_08204,Good weekend ahead shit shirt party tomorrow then United vs arsenal at old Trafford including an all day piss up #ByeByeWage,Positive,Community_Discussion
TXT_08217,@user watch adele release it late december and block the charts... and then when she's done sam smith is coming,Positive,Community_Discussion
TXT_08221,Yes I can call it commitment because they are signing yet. National Signing Day for NBA is July 11th.,Neutral,Community_Discussion
TXT_08231,Superb. Brilliant. Stunning. We need say no more about @user so far and wish Paul Dunne good luck for Monday. #proud #thedream,Positive,Community_Discussion
TXT_08237,Did you know that 'David Bowie' was Trending Topic on Friday 20 for 4 hours in Amsterdam? #trndnl,Positive,Community_Discussion
TXT_08245,on friday I'm going to make chelsea's day but she doesn't know it,Positive,Community_Discussion
TXT_08247,Gucci bags subliminal possession april balloon the dual yours individualistic into confederacy as far as no sl...,Neutral,Community_Discussion
TXT_08252,I Will Be Performing at the DC Star on September 1st Hope Yall Can Come Thru!,Positive,Community_Discussion
TXT_08253,"""I kind of had a good guy to look up to, he was a 6th rd draft pick &amp; he's the greatest quarterback of all-time, #Texans Hoyer on Tom Brady""",Positive,Community_Discussion
TXT_08254,Who are the danger men Newcastle Utd have to look out for on Sunday against West Brom ?,Negative,Community_Discussion
TXT_08255,I have either just made an awesome king cake for work tomorrow...or the worst darn thing to ever hit a persons mouth...we shall see,Neutral,Community_Discussion
TXT_08257,"""Monday Madness is still going strong throughout Miami! Come by Pinecrest, Coral Gables, Doral or Miami Beach...",Positive,Community_Discussion
TXT_08259,Update to last story - UFC 194 will be December 12 at MGM Grand Garden Arena with Jose Aldo vs. Conor McGregor,Positive,Technical_Issues
TXT_08261,I'm a fan of some really weird music but the new David Bowie may be the strangest I've ever heard. Not even sure what I just saw,Negative,Community_Discussion
TXT_08264,@user He\u2019s back Saturday but in the PM. I can\u2019t promise a kid-free skype but avery usually is better behaved when it\u2019s just me,Neutral,Community_Discussion
TXT_08265,"""Who killed Gaddafi dissident Ali Abuzeid? Why was the killer never brought to justice?""""Tony Blair sold my dad out""""",Negative,Community_Discussion
TXT_08275,Net Net and Danee gon beat my ass at school tomorrow especially Net Net she be on dummy,Negative,Community_Discussion
TXT_08282,".@marcorubio on Planned Parenthood videos: ""It's grotesque, it's barbaric, and there's more to come."" via @user",Negative,Community_Discussion
TXT_08285,"""talking to my 2nd graders about intruder drills &amp; one raises their hand and says """"did you know Chuck Norris is real?"""" #teacherproblems""",Negative,Community_Discussion
TXT_08287,@user @user and i didn't like the way the john cena and seth march ended too that pissed me off so bad,Negative,Community_Discussion
TXT_08288,"""Justin Bieber is 1st, 2nd and 5th in the UK top 40  I'm not listening to the radio for a couple of months""",Negative,Community_Discussion
TXT_08294,"""American Horror Story's third season is out on Monday, so here's a photo of the Blu-ray. #WhyDidItHaveToBeSnakes",Neutral,Community_Discussion
TXT_08297,TFI Friday and Chris Evans need to fuck off back to the 90s,Negative,Community_Discussion
TXT_08302,Mommy brought me some red velvet cupcakes! And im gonna play football tomorrow morning with daddy\u002c bella\u002c and jarvey! Yayy family.,Positive,Community_Discussion
TXT_08304,"""Ice Cube's character (played by his son) is wearing a 15,000 jerry curl wig in the movie which premiers this Fri....",Neutral,Community_Discussion
TXT_08318,I don't see why justin thinks it's okay to work Tuesday's.. It's fall were supposed to get $1 burgers at bar Louie and blackout,Negative,Feature_Feedback
TXT_08327,my sister just sat up and asked where katie was going to sleep. she is a little too old for an imaginary friend\u002c don\u2019t ya think?,Negative,Community_Discussion
TXT_08334,I'm nervous about a DNS possibility for tomorrow. Hip pain post half. 5k might not be wise to run right before Disney trip. :(,Negative,Community_Discussion
TXT_08337,Kenyans r realy crazy. can we say that Ruto is the 6th prezo of the republic of kenya?,Negative,Community_Discussion
TXT_08340,#Rumors Kim Kardashian may be the West family matriarch but when it comes to ugly Christmas swe... @user,Negative,Feature_Feedback
TXT_08345,You can be sure that the bus driver will be made an example. It's always open season on Christians.,Neutral,Community_Discussion
TXT_08349,Gucci host psychic apparatus fair prospect february coin the duet thy express next to congeries versus with ex...,Neutral,Technical_Issues
TXT_08357,"""a full season of Harvey, deGrom, Thor, Matz and Wheeler coming back in June?? sign me up. Lets get Heyward, some bullpen call it a day""",Positive,Community_Discussion
TXT_08368,@user September 22 is a Bastard Bearded Irishmen half way to St. Patty's Day party at Mulligan's. I'm going and Erika's going,Negative,Community_Discussion
TXT_08373,Carly Fiorina may find center stage uncomfortable - Republican presidential candidate Carly Fiorina pauses as she ...,Neutral,Community_Discussion
TXT_08379,@user If Spurs hadn't got that result mate you guys would have been 1st up. Have you heard SAF moaning.  4mins injury time an insult.,Negative,Community_Discussion
TXT_08397,@user bought a Samsung Galaxy Note 4 Friday for 800$ and don't like it and tried to return it and was refused because of usage. B.S excuse,Negative,Community_Discussion
TXT_08409,"GA Tech Game, Falcons Game, Joe Biden in town, Dragon Con, Labor Day Traffic, Rain Traffic..I may just stay the night where im at fuck it.",Negative,Community_Discussion
TXT_08411,Kane might just be going thru that 2nd season syndrome,Negative,Community_Discussion
TXT_08414,Sad I won\u2019t get to see @user on The Challenge: Battle of the Seasons tonight :( I guess I\u2019ll have to wait until next Wednesday..,Negative,Community_Discussion
TXT_08417,@user I really don't see what you see in Vettel... Care to share. The guy may be 4 time WDC but he's not that great,Negative,Community_Discussion
TXT_08428,Parlay hit\u002c fantasy teams won\u002c Giants sweep\u002c Niners smash. Best week ever\u002c and it\u2019s only Monday.,Positive,Community_Discussion
TXT_08432,When Donald Trump called undocumented immigrants criminals and rapists he may have actually meant Christopher Columbus. The original.,Negative,Community_Discussion
TXT_08437,A 5th grader just told me she got ISS today when I asked her why he told me that she told her teacher that she had a big butt...,Negative,Community_Discussion
TXT_08440,Today's the 9th&amp;I forgot that Apple thing now I feel like those fans that wait for something from a band but it's just apple&amp;I won't get it,Negative,Technical_Issues
TXT_08441,all the jerks who signed petitions for mercy for Yakub have ensured he doesnt go out for them .. No?,Negative,Community_Discussion
TXT_08449,"""Embarrassed Cardinals try to pick up the pieces: TEMPE, Ariz. (AP) - Embarrassed on Monday night, the Arizona Ca...",Negative,Community_Discussion
TXT_08452,League? RT @user I just found that Barcelona and Real Madrid are playing on Sunday... I need sleeping pills...,Negative,Community_Discussion
TXT_08453,@user @user  You are right about John Kasich.  He will not be in the top-tier debate again. He debated 1st only in his OH.,Neutral,Community_Discussion
TXT_08457,"""#OTD 23 July: (only) in the USA, National Hot Dog Day.""",Positive,Community_Discussion
TXT_08459,"@user Hi, I have a sneaking suspicion Barack Obama and Sarah Palin may be part of the DKEU. Can you find out, please?",Negative,Community_Discussion
TXT_08461,"""\""""""""under the cherry moon\u002c my niggas carry heat\u002c enough to bury June\"""""""" shaaaataaaaaaaaap""",Negative,Community_Discussion
TXT_08471,"@user No, just no. This is after the Charlie Hebdo massacre... In January.",Negative,Community_Discussion
TXT_08475,@user Im so excited for when you come to Northern Lights on the 27th it will probably make my life.,Positive,Community_Discussion
TXT_08476,Down to 2 at the final table. Merson and Sylvia. No shame for the kid Balsiger. 3rd place and $3.8 million is great for the 21 yr old.,Positive,Technical_Issues
TXT_08481,While all you St Pattys day goers are getting drunk ill be serving all of you after last call #notlookingforwardtodennys!,Negative,Community_Discussion
TXT_08494,"""However, I may or may not have shed a tear since it was the first video without Zayn #DragMeDownMusicVideo @user",Neutral,Technical_Issues
TXT_08497,Last night was the 3rd time dreaming that I was in Jurassic Park man. Best and scariest dreams of my damn life,Positive,Community_Discussion
TXT_08513,Stuck in the Dallas airport until 11:20... On a Saturday night #gettincrazy #getmehome,Negative,Community_Discussion
TXT_08516,@user then it goes to show that all you do is run your mouth but you can't ever come to our faces come to allderdice tomorrow bitch,Negative,Community_Discussion
TXT_08517,""" TheRealPSL Starbucks I hate this. Just wait until the 8th "" - Donald Trump #DonaldTrump #TrumpQuote #TrumpForPresident",Negative,Community_Discussion
TXT_08520,Everyone please sacrifice your dogs to satan so Justin and Shawn meet tomorrow at the vmas,Negative,Community_Discussion
TXT_08524,Kim Kardashian shows off her post-baby body as she exposes her bra in a sheer: On Monday the 35-year-old Keepi...,Neutral,Community_Discussion
TXT_08537,@user You may very soon get what your wish. #Israel looks set to come out of the closet &amp; give their bomb raid kiss of death to Iran.,Negative,Community_Discussion
TXT_08542,NEW || Niall at the U.S. Open today today (Sept 2) #2,Neutral,Community_Discussion
TXT_08545,Seriously all of you people are dumb saying that all of the schools in CNY are going to be closed tomorrow...,Negative,Community_Discussion
TXT_08551,I don\u2019t want to go to school on Monday . My excuse will be that HISD doesn\u2019t have school lol ~,Negative,Community_Discussion
TXT_08554,"The last known person on planet earth to own a Nokia button phone, my mother, got an iPhone on Friday. A 73 yo played with Spotify today.",Positive,Feature_Feedback
TXT_08559,The 1st Amendment is being ignored while the new federal right to marriage equality made up by SCOTUS (marriage...,Negative,Community_Discussion
TXT_08564,@user well by the sounds of it we may be adding Gagner too. Where are these guys all going to fit in?,Neutral,Community_Discussion
TXT_08572,Simon Crean still can\u2019t support the way Kevin Rudd was spilled from the role of PM - Herald Sun,Negative,Community_Discussion
TXT_08575,@user was gutted I wasn't at T the Saturday to witness it.. he delivers the Gucci on a daily basis mate!,Neutral,Community_Discussion
TXT_08576,I thought this may have been entertaining after nicki's moment but it's actually very painful,Negative,Community_Discussion
TXT_08579,is nobody going to see Ed Sheeran this Thursday or..,Neutral,Community_Discussion
TXT_08582,"""Just saw Scott Walker call Hillary the """"Deciever in Chief"""".  Yes. Today is Throw Up Thursday.""",Negative,Community_Discussion
TXT_08596,So the Penguin/Random House merger is to go ahead? Better than it falling into Murdoch\u2019s clutches. (A mistake for TUC to sell Sun 41 yr ago),Neutral,Feature_Feedback
TXT_08600,"@user surprise, surprise! Barca has the upperhand, but it seems Malaga has their 12th man, the ref is so bias. #CampNou #FCBMalaga",Positive,Community_Discussion
TXT_08602,"@user #Catholicchurch required Jews to become Catholics during the 2nd world war, should do the same to Muslims.""",Negative,Feature_Feedback
TXT_08604,"""Maybe going out on Thurs, Fri, Sat nights is a bit harder than I thought when I also work tues, wed, thur, fri, sat, sun, mon, tues....""",Negative,Community_Discussion
TXT_08606,How should #Mets work David Wright back into things? Is batting him 4th tonight too much too soon? @user 5pm @user,Neutral,Community_Discussion
TXT_08608,"@user be honest, if Ventura had thrown 1st pitch like Thor you all would be blasting him instead drooling on yourself? #Royals""",Negative,Community_Discussion
TXT_08614,Centre suffering from \u2019policy paralysis\u2019\u002c alleges Jayalalithaa: Jayalalithaa on Tuesday charged the UPA go... #News,Negative,Community_Discussion
TXT_08617,Saudi Arabia is just Isis with full statehood. And yet they're our allies.,Negative,Community_Discussion
TXT_08619,1st dress in this is McQueen from his very last collection I wore it to the MTV awards w/ 3 discharged gay soldiers.,Neutral,Community_Discussion
TXT_08626,"""Will Fuller said it got """"""""annoying"""""""" after Brian Kelly played the Florida State fight song during practice on Wednesday.""",Negative,Community_Discussion
TXT_08628,Kendrick Lamar became the 2nd most nominated artist at #GRAMMYs in a single night(11). The 1st one is Michael J.(12),Positive,Community_Discussion
TXT_08629,@user is it true LMFAO are there tomorrow ??,Neutral,Community_Discussion
TXT_08630,Today or Tomorrow night work have to been done by midnight. No shame or sharing with twilight your future will be bright.,Neutral,Community_Discussion
TXT_08636,"""Jesus. Edgar is talking like he's trying to impress his dad (in this case, Dana White) after his 6th straight A+ exam. Give him the shot.""",Positive,Community_Discussion
TXT_08653,They may have ditched Hulk Hogan but the WWE still stink:,Negative,Community_Discussion
TXT_08654,@user Ah woops that\u2019s my bad they play the Knicks tomorrow,Negative,Community_Discussion
TXT_08655,"""If a Genie gave me 3  wishes, my 1st would be to send all the rabid Jew-hating Zionist conspiracy kooks to ISIS wearing """"ISLAM SUCKS"""" signs""",Negative,Community_Discussion
TXT_08660,Jarred Cosart talks about pitching in AFL\u2019s Rising Stars Game...and coming to Houston on Friday,Neutral,Community_Discussion
TXT_08676,"""Goodbye CBS All Access... I have you until the 30th, more than enough time for Big Brother to complete. Thanks for the live feeds.""",Positive,Community_Discussion
TXT_08681,Missed @user at Soundset due to tornado. Now they are going to in DSM tomorrow. Do i want to put up with crowds and spend $45 more?,Negative,Community_Discussion
TXT_08688,#PunchNews Boko Haram kills seven in Borno community: The Borno State Police Command on Sunday confirmed the k...,Negative,Community_Discussion
TXT_08689,now I'm going to sleep in Italy and already night so I go to bed and tomorrow morning I want to see Justin is following you @user,Positive,Community_Discussion
TXT_08706,Murray's in major crisis here - 5 - 1 down in the 2nd set after losing the 1st! scenes!!,Negative,Technical_Issues
TXT_08720,Going to see Rise of the Planet of the Apes tonight...oh yeah.,Positive,Community_Discussion
TXT_08725,"""Market meltdown on the SPX is likely a 3rd wave, nice try to stop the crash, but they cant stop it now (well dont look like it)""",Negative,Technical_Issues
TXT_08730,"""Justin Bieber my dyslexic king, the 1st boy i was ever sexually attracted to he has been popping my pussy since 2009",Positive,Community_Discussion
TXT_08731,"@user George Harrison composed """"Here Comes the Sun"""" at Eric Clapton's house in Surrey.""",Neutral,Community_Discussion
TXT_08734,Jenson Button may be worrying about keeping his number one place in the McLaren team -,Negative,Feature_Feedback
TXT_08735,@user You're not coming here The week of feb 16th are you? I'll be in oklahoma so I don't want to miss you guys :(,Negative,Community_Discussion
TXT_08739,"Donald Trump for president...  Because if the GOP was going to be the butt of jokes anyway, they may as well embrace the roll.",Negative,Community_Discussion
TXT_08744,"""We're going to see Ant-Man tomorrow. If you'd like to go, meet at the Warehouse at 11:30, so we can eat lunch in...",Neutral,Community_Discussion
TXT_08751,@user Give Tom Brady the #crybabY and his New England Patriots their 1st loss of the season,Negative,Community_Discussion
TXT_08756,"@user #Catholicchurch required Jews to become Catholics during the 2nd world war, should do the same to Muslims.""",Negative,Feature_Feedback
TXT_08757,add a show in Milan on October 24th and attend the EMAs the day after @user IT'S NOT HARD,Neutral,Community_Discussion
TXT_08759,Tiffany will be one of the MCs along with CNBlue\u2019s Yonghwa and Beast\u2019s Gikwang for SBS KPOP Super Concert on November 10  cr: ForeverJeTi,Neutral,Community_Discussion
TXT_08761,Seems like Snoop Dogg may need to make way for the title of World's Greatest #Stoner for a certain W. Shakespeare |,Neutral,Community_Discussion
TXT_08763,"Navy Band concert to feature music from ""Jurassic Park"" tomorrow night at the #redlandsbowl",Positive,Account_Security
TXT_08765,Some of yall should stay away from the Gucci foams tomorrow.,Neutral,Community_Discussion
TXT_08776,Okay so my fam is going to Queen Mary tomorrow i'm really scared of hunted houses and this is a big o hunted...,Negative,Community_Discussion
TXT_08779,"Reparations should be made, but c'mon Donald Trump is the LAST candidate to support if you want them.",Positive,Community_Discussion
TXT_08783,"was a part of it, still crying, still saying goodbye...Ric Flair may you live forever...way too much loss lately :(",Negative,Community_Discussion
TXT_08785,"""Ronda Rousey looking to break several records at UFC 193 - With Rousey now facing Holly Holm in November, she has ...",Neutral,Community_Discussion
TXT_08788,'This programme features indiscrete discussions about the royal family which may distress some viewers' Weirdest warning ever on Big Brother,Negative,Feature_Feedback
TXT_08790,"""HeymanHustle,when Brock Lesnar &amp; the Undertaker appear on RAW next Monday,there may b a brawl between them anew. Rn't u worried about it?""",Neutral,Technical_Issues
TXT_08791,David Wright played the full nine innings at 3B for St. Lucie today. He went 3-for-4 with a run scored. He is expected to return Monday.,Neutral,Community_Discussion
TXT_08794,Why am England playing on a Thursday have they got that shit that they're in the Europa League?,Negative,Community_Discussion
TXT_08796,@user Are you about for trials on Friday night if so I will see if Thor is available to join us?,Neutral,Community_Discussion
TXT_08802,"""It's only the 4th minute but Eden Hazard already knows he made the wrong decision, hehe #MUFC #BPLonFOX""",Negative,Community_Discussion
TXT_08808,"""Carol, a period romance set in 1950s New York and starring Cate Blanchett, topped nominations for the Golden Globes on Thursday, as""",Negative,Community_Discussion
TXT_08812,Watching When Harry met Sally\u002c how I love that movie!!! A) it\u2019s NYC B) it\u2019s Billy Crystal and Meg Ryan :) what a perfect start to Friday!,Positive,Community_Discussion
TXT_08818,Would love to be going debs tomorrow but instead Il go see Paper Towns with my mam :))))),Positive,Community_Discussion
TXT_08819,Forgot it was Friday. Wearing Tom Brady jersey on Microsoft campus.  Actually going to be murdered.,Negative,Community_Discussion
TXT_08825,"@user surprise, surprise! Barca has the upperhand, but it seems Malaga has their 12th man, the ref is so bias. #CampNou #FCBMalaga",Positive,Community_Discussion
TXT_08833,Hulk Hogan. More like Bulk Fooligan. Some folks never know when it's time to leave the room. He's had his day in the sun. Time to go away!,Negative,Community_Discussion
TXT_08834,This John Green's Paper Towns nonsense is just a recycling of the Little Boxes complaints of the 1960's: the original 1st world problem.,Negative,Community_Discussion
TXT_08861,How many of you believe that Andrew Breitbart very well may have been murdered?,Negative,Community_Discussion
TXT_08864,its been 9 months since Louis first hung out with briana in April so is there gonna be a baby soon?,Neutral,Feature_Feedback
TXT_08872,"""The Vamps @user performed in the BBC Radio 1 Live Lounge on Monday, check out their amazing set here....",Positive,Community_Discussion
TXT_08875,If I can not have Thursday classes for the rest of my time at UVA\u002c I will be one happy girl,Positive,Technical_Issues
TXT_08876,@user Was there a specific reason you guys stopped doing Kpop Music Monday?  Feel out of touch with KPOP since you stopped. :(,Negative,Community_Discussion
TXT_08882,"""Anup Surendranath quieted Supreme Court job after Yakub's death, he may Quit India after Daud is Hanged by Supreme Court of India""",Negative,Feature_Feedback
TXT_08886,"""Naruto is getting MORE filler after august, all about bloody TenTen. The most irrelevant character in the story. I'm so pissed""",Negative,Community_Discussion
TXT_08888,Anybody want 2 tickets to Jack White tomorrow at Ally Pally? Stuck in Matlock\u002c can\u2019t make it. Contact me!,Negative,Community_Discussion
TXT_08889,"""Now that Dustin Johnson's inevitable major Sunday debacle is over, does he go -8 tomorrow since it's Monday?""",Negative,Community_Discussion
TXT_08891,"5 star SEO Author promotion page designed 2 help come up in the 1st page of search engine results, above Amazon &amp; SWs",Neutral,Feature_Feedback
TXT_08896,@user We're so happy AdamBehindTheMusic trended in the US & worldwide tonight!! Thanks so much for showcasing Adam on this special!,Positive,Technical_Issues
TXT_08900,Maino thinks I\u2019m really going to this 2 hour tomorrow.. I\u2019m not going! I. don\u2019t. give. a. fuck!,Negative,Community_Discussion
TXT_08902,"""Carly Fiorina: now 3rd/4th place in most IA polling, not going to be allowed into the CNN debate because LOL MAY/JUNE POLLING MATTERS.""",Negative,Community_Discussion
TXT_08905,My mom's over here tryna tell me that we're taking the CAHSEE tomorrow ._. Nigga it's only the second month of school.. #SlowYourRoll,Negative,Technical_Issues
TXT_08908,@user best get ya tongue ready  I warned you!! No sweets..No kebab eastenders and Waterloo road for you tomorrow then! disappointed!!,Negative,Technical_Issues
TXT_08911,When you feel like Zayn is going to follow you soon and end of the day you're like well maybe tomorrow,Neutral,Community_Discussion
TXT_08912,Moomba with the boys on a friday night!! First friday since forever! Last moomba before leaving!! Leggoo #bwoy,Neutral,Community_Discussion
TXT_08919,Unplanned 6th Day of Eid with Bestie! #Eid2015,Neutral,Community_Discussion
TXT_08920,Can't wait til Next week I'll be back reunited with the PS4 yall players safe til September 25th doe believe dat,Positive,Community_Discussion
TXT_08923,Da bulls will be good until drose gets back...I figure they will b a solid 4th seed when he returns,Positive,Community_Discussion
TXT_08924,"""#BARCELONA: left back Jordi Alba is out of game vs #Getafe through illness but, skipper Carles Puyol is back for the Saturday encounter.""",Neutral,Community_Discussion
TXT_08928,"""For all the talk of Russell Wilson's greatness, Seattle's passing offense is 31st in league.",Negative,Community_Discussion
TXT_08932,"""How did Dylan Quirk not make the Vic 19's. He kept to James Pattinson, Darren Pattinson and Peter Siddle in a 1st grade Grand Final at 15.""",Negative,Feature_Feedback
TXT_08933,@user @user @user Russian hasn't struggled against ISIS. It may seem odd; Russia and Israel have the same aim.,Negative,Community_Discussion
TXT_08937,Gresh and Zo discussed the Celtics season opener loss to the Heat on Tuesday night.  Rajon,Negative,Community_Discussion
TXT_08952,Tomorrow I'm going to be one of the Runaways..! #BattleBorn #TheKillers,Neutral,Community_Discussion
TXT_08958,@user ano it was Chelsea when they lost and MUFC when they lost last night! Can\u2019t see Pardew saying about Suarez if lfc win Sunday,Negative,Community_Discussion
TXT_08959,Can it be tomorrow already so I can   see Ed Sheeran.,Positive,Community_Discussion
TXT_08963,Our setup for the very 1st series of Big Brother when @user &amp; @user were in charge! #ThrowbackThursday,Neutral,Community_Discussion
TXT_08965,Do you guys believe that Floyd Mayweather will retire on September 12th? Give me your input,Neutral,Community_Discussion
TXT_08969,I like Trey Burke but I think pre-season 1st team all-american is a bit over the top.,Negative,Community_Discussion
TXT_08974,"""No white T's, No ball cap. $500 CASH to the Women in the sexiest RED dress... Raffles for Moet Rose & a pair of Red Bottoms.  September 1st""",Positive,Community_Discussion
TXT_08978,@user I may have missed it if u posted it but what's ur take on #KimDavis situation &amp; @user claims about SCOTUS ruling,Positive,Community_Discussion
TXT_08987,Good result tonight\u002c though! Part one of Rodgers\u2019 Gamble paid off. Have to wait for Sunday for part two. If we win that\u002c we\u2019re off! #LFC,Positive,Community_Discussion
